amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,log_amount,hour_sin,hour_cos,is_late_night,high_velocity,low_device_trust,risk_signal_count,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
69.87,13,0,1,41,3,40,4.260847212822164,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,1,0,0
179.64,5,0,0,54,5,21,5.1965061004013515,0.9659258262890683,0.25881904510252074,1,1,0,2,0,0,1,0,0
95.84,12,0,0,77,0,62,4.573060132069858,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
213.83,7,0,0,58,3,35,5.369847017686959,0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
169.67,4,0,0,97,0,18,5.139731867430665,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0
140.08,17,0,0,57,1,25,4.949327105367852,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
101.57,13,0,0,80,4,19,4.630545492319319,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,0,1,0,0
247.72,21,0,0,48,5,25,5.516327765750498,-0.7071067811865477,0.7071067811865474,0,1,0,1,0,0,1,0,0
169.49,13,1,0,46,3,56,5.13867664397714,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,1,0
19.24,1,0,0,72,2,50,3.0076608444192647,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
25.99,13,1,0,42,3,65,3.2954664270299134,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,1,0
228.79,2,0,0,26,3,26,5.437165848366845,0.49999999999999994,0.8660254037844387,1,0,1,2,0,0,0,0,1
318.58,0,0,0,75,1,32,5.767007633711242,0.0,1.0,1,0,0,1,0,0,0,0,1
260.91,17,0,0,57,2,35,5.568000933297142,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
11.56,17,1,0,47,1,65,2.5305171610400525,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,1,0,0,0
109.36,3,1,0,58,2,66,4.703747749349085,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,1,0
208.56,19,0,0,33,0,47,5.345010094540019,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,1,0,0
464.8,23,0,0,71,2,31,6.143756357450241,-0.25881904510252157,0.9659258262890681,0,0,0,0,1,0,0,0,0
162.36,7,1,0,95,3,29,5.095956354416355,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,1,0,0,0
314.84,1,0,0,83,2,42,5.755235756245117,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,1,0
126.85,14,0,0,70,0,55,4.850857701737196,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1
93.05,16,0,0,84,3,39,4.54382655574704,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1
32.11,17,0,0,79,3,68,3.4998353515591547,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
552.81,12,0,0,51,4,30,6.316821667634145,1.2246467991473532e-16,-1.0,0,1,0,1,0,1,0,0,0
250.21,12,0,0,62,4,33,5.526289242718887,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,1,0,0
95.2,14,0,0,87,3,34,4.566429357671661,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0
79.98,14,1,0,86,0,59,4.394202210604015,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,1,0,0,0
39.22,18,0,0,40,3,25,3.6943643843445058,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
70.38,9,0,0,44,1,47,4.268017718062014,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
170.68,13,0,0,66,1,35,5.145632278882388,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
2.31,0,0,0,45,2,39,1.1969481893889715,0.0,1.0,1,0,0,1,0,0,1,0,0
163.78,23,0,0,94,3,26,5.104611250887444,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0
96.84,17,0,0,93,0,51,4.583333491378917,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
650.45,15,0,0,59,3,23,6.47920064764894,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0
128.93,1,0,0,66,3,57,4.866995843894645,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,1,0
388.64,0,1,0,94,2,42,5.965223235902755,0.0,1.0,1,0,0,2,0,1,0,0,0
12.23,13,0,0,40,3,69,2.5824869781268642,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
110.56,11,0,0,79,5,23,4.714562562759288,0.258819045102521,-0.9659258262890682,0,1,0,1,0,0,1,0,0
10.69,6,1,0,65,2,27,2.458733775483977,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,1
679.06,4,0,0,56,4,52,6.522181029571765,0.8660254037844386,0.5000000000000001,1,1,0,2,0,1,0,0,0
139.0,8,0,0,83,0,40,4.941642422609304,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
15.01,3,0,0,55,0,47,2.773213527008623,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,0,0,1
388.66,15,0,0,30,3,57,5.965274564017741,-0.7071067811865471,-0.7071067811865479,0,0,1,1,0,0,0,0,1
146.5,16,0,0,63,0,69,4.993828175779875,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
71.26,16,0,0,35,1,46,4.280270725719494,-0.8660254037844385,-0.5000000000000004,0,0,1,1,1,0,0,0,0
59.36,7,0,0,97,1,50,4.100326633899648,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
191.99,14,0,0,99,0,61,5.2626383740910185,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
140.21,8,0,0,57,3,66,4.9502481440811605,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
321.26,4,0,0,97,3,54,5.775358673145423,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0
21.12,13,0,0,91,0,51,3.096482176654134,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
240.05,1,0,0,29,4,18,5.485004380851631,0.25881904510252074,0.9659258262890683,1,1,1,3,1,0,0,0,0
32.03,8,0,1,37,0,41,3.4974162394026984,0.8660254037844387,-0.4999999999999998,0,0,1,2,0,0,1,0,0
325.4,18,0,0,53,0,29,5.788123623089952,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
71.28,19,0,0,91,4,31,4.280547465724028,-0.9659258262890684,0.2588190451025203,0,1,0,1,0,0,0,0,1
152.48,19,0,0,65,3,50,5.033570265378752,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0
70.9,1,0,0,89,0,40,4.275276264727001,0.25881904510252074,0.9659258262890683,1,0,0,1,0,1,0,0,0
69.44,15,0,1,46,2,50,4.254761283628006,-0.7071067811865471,-0.7071067811865479,0,0,0,1,1,0,0,0,0
209.04,14,0,0,44,2,55,5.347297988769658,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0
322.08,13,0,0,25,3,65,5.777899970574095,-0.2588190451025208,-0.9659258262890683,0,0,1,1,0,1,0,0,0
490.44,21,0,0,84,2,49,6.197339856855672,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
121.42,13,0,0,26,3,19,4.807457755422924,-0.2588190451025208,-0.9659258262890683,0,0,1,1,0,0,1,0,0
375.58,23,0,1,71,3,50,5.931130508068282,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,1,0,0
424.31,6,0,0,66,3,18,6.0528183147976495,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0
8.89,5,0,0,94,2,57,2.2915241456346207,0.9659258262890683,0.25881904510252074,1,0,0,1,0,1,0,0,0
59.64,8,0,0,64,0,63,4.104954741334116,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
391.03,22,0,0,52,1,63,5.97133836747439,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0
225.29,19,0,0,83,3,49,5.421817362533649,-0.9659258262890684,0.2588190451025203,0,0,0,0,1,0,0,0,0
421.78,0,0,1,95,2,31,6.04685194918754,0.0,1.0,1,0,0,2,0,0,1,0,0
158.55,1,0,0,55,1,22,5.072357352724253,0.25881904510252074,0.9659258262890683,1,0,0,1,0,1,0,0,0
25.6,4,0,0,76,0,32,3.2809112157876537,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
28.85,10,1,0,65,3,44,3.396184839838611,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,1,0,0,0
104.18,17,0,0,76,1,39,4.655673168161198,-0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
703.9,0,0,0,62,3,57,6.55805594877983,0.0,1.0,1,0,0,1,0,0,1,0,0
112.15,11,0,0,70,2,62,4.728714372079547,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
88.54,19,1,0,29,2,27,4.49468545281282,-0.9659258262890684,0.2588190451025203,0,0,1,2,0,0,0,0,1
138.46,7,0,0,27,1,51,4.9377778217928645,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,0,1,0
30.28,0,0,0,93,1,56,3.4429789156771102,0.0,1.0,1,0,0,1,0,1,0,0,0
304.46,3,0,0,45,1,60,5.721818837142299,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0
109.18,6,0,0,87,2,52,4.70211539204457,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0
173.34,10,1,0,69,2,64,5.16100741558343,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,1,0,0
691.2,11,0,0,65,1,25,6.539874931201244,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0
256.03,9,0,0,90,2,26,5.549192809600136,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,1,0
176.88,2,0,0,80,2,62,5.1811091656424955,0.49999999999999994,0.8660254037844387,1,0,0,1,0,1,0,0,0
127.88,22,0,0,74,2,24,4.858881738868719,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0
128.22,2,0,0,85,2,19,4.86151637813002,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
6.47,0,1,0,86,3,55,2.010894999144726,0.0,1.0,1,0,0,2,0,0,1,0,0
134.79,7,0,0,89,3,61,4.911109574710704,0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
510.86,19,0,0,33,2,45,6.238051150148658,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,1,0,0
55.43,15,0,1,40,3,30,4.033000931981049,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,1
143.28,4,0,0,52,1,32,4.9717558560353385,0.8660254037844386,0.5000000000000001,1,0,0,1,0,1,0,0,0
129.46,17,0,0,27,3,66,4.87106666636795,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,0,0,1
475.76,11,0,0,63,4,19,6.167013219614508,0.258819045102521,-0.9659258262890682,0,1,0,1,0,0,0,1,0
83.21,16,0,0,34,1,64,4.433313679041901,-0.8660254037844385,-0.5000000000000004,0,0,1,1,1,0,0,0,0
134.41,17,0,0,85,2,19,4.908307212994733,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
75.22,12,0,0,34,4,57,4.333623895445714,1.2246467991473532e-16,-1.0,0,1,1,2,0,0,0,1,0
107.4,4,0,0,67,2,40,4.685828089005546,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0
37.27,8,0,0,76,3,51,3.644666299437611,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
93.46,3,0,0,53,2,42,4.548176464467971,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
1.09,4,0,0,43,3,60,0.7371640659767197,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,1,0
1.28,14,0,1,25,5,63,0.8241754429663494,-0.4999999999999997,-0.8660254037844388,0,1,1,3,0,0,0,0,1
312.32,19,0,0,27,4,63,5.7472250324990375,-0.9659258262890684,0.2588190451025203,0,1,1,2,0,0,0,0,1
261.83,10,0,0,80,0,51,5.5715074353463825,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
236.67,10,0,1,38,0,66,5.470883156893275,0.49999999999999994,-0.8660254037844387,0,0,1,2,1,0,0,0,0
240.28,17,0,0,74,1,50,5.4859580848195915,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
406.84,21,0,0,76,3,34,6.010874940627805,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
250.75,5,0,0,43,2,51,5.528436531598672,0.9659258262890683,0.25881904510252074,1,0,0,1,0,1,0,0,0
40.0,17,0,0,27,3,60,3.713572066704308,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,1,0,0,0
126.59,21,0,0,70,0,69,4.848821997933652,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
83.74,1,0,0,83,4,19,4.439587745198413,0.25881904510252074,0.9659258262890683,1,1,0,2,0,0,0,0,1
192.67,16,0,0,97,1,28,5.26615567973964,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
67.26,8,0,0,84,4,62,4.223323943478561,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,0,1,0,0
133.88,8,0,0,49,2,37,4.904385494253545,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
157.55,8,1,0,99,2,24,5.0660700009843564,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,1,0,0,0
367.97,6,0,0,42,0,26,5.910715339922429,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1
16.15,6,0,0,35,3,52,2.8419981736119486,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0
728.42,20,0,0,93,1,33,6.592249697795758,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
189.12,9,0,1,67,3,64,5.247655451745809,0.7071067811865476,-0.7071067811865475,0,0,0,1,1,0,0,0,0
598.45,14,0,0,93,5,21,6.396012568153663,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,1,0,0,0
240.81,3,0,0,92,3,47,5.488152293818506,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
91.03,17,0,0,37,0,46,4.522114610850766,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,1,0,0,0
456.37,18,0,0,51,0,51,6.125492691330997,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
119.76,17,0,0,76,3,25,4.793805104838638,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
899.81,19,1,0,25,3,43,6.803294358567147,-0.9659258262890684,0.2588190451025203,0,0,1,2,0,0,1,0,0
255.56,0,0,0,59,1,52,5.5473625553848995,0.0,1.0,1,0,0,1,0,0,0,1,0
564.77,14,0,0,52,4,62,6.338187635192384,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,0,0,0,0
109.31,14,0,0,36,1,49,4.7032945839812905,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,1,0,0
32.16,5,0,0,33,3,26,3.501344330267094,0.9659258262890683,0.25881904510252074,1,0,1,2,0,0,0,1,0
148.87,20,0,1,79,2,53,5.009768251656904,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,1,0,0
111.43,12,0,1,42,2,20,4.722330805761668,1.2246467991473532e-16,-1.0,0,0,0,1,1,0,0,0,0
179.09,5,0,0,68,3,65,5.193456725931862,0.9659258262890683,0.25881904510252074,1,0,0,1,1,0,0,0,0
195.13,9,0,0,81,3,56,5.27877770467342,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
797.98,16,0,0,47,1,57,6.683335914163876,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,0,0,0
83.3,16,1,0,82,1,56,4.4343818650078095,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,1,0,0,0
48.67,23,0,0,97,1,20,3.905401129119259,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0
109.04,8,0,0,55,1,25,4.700843936056374,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
587.51,12,0,0,35,2,24,6.377593918909404,1.2246467991473532e-16,-1.0,0,0,1,1,0,0,0,1,0
50.92,17,0,0,58,4,60,3.9497040723958348,-0.9659258262890683,-0.25881904510252063,0,1,0,1,0,1,0,0,0
193.93,7,0,0,55,3,30,5.2726405197580535,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
468.15,12,0,0,44,1,37,6.150922546736059,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1
272.42,14,0,0,70,4,49,5.611009074503846,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,1,0,0,0
16.58,4,0,0,56,2,62,2.866761892257031,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
231.36,11,0,0,96,2,42,5.4482878931243315,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
4.32,21,0,0,25,1,52,1.6714733033535532,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,1,0,0,0
23.11,14,0,0,64,1,34,3.1826266921930797,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0
18.58,3,0,1,62,1,58,2.9745086371023644,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,0,1
51.11,9,0,0,30,1,45,3.9533568689211234,0.7071067811865476,-0.7071067811865475,0,0,1,1,1,0,0,0,0
653.43,21,1,0,32,3,30,6.4837646277585375,-0.7071067811865477,0.7071067811865474,0,0,1,2,0,1,0,0,0
57.41,3,0,1,26,1,18,4.067487108052218,0.7071067811865476,0.7071067811865476,1,0,1,3,0,0,0,1,0
196.88,13,0,0,40,4,22,5.287660786359508,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,0,1,0,0
32.17,13,0,0,60,4,48,3.501645852958961,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,1,0,0,0
373.96,9,0,0,72,2,53,5.926819353614451,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0
18.49,11,0,0,81,2,59,2.9699015135194693,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,1
26.24,5,0,0,41,0,33,3.3046864812813115,0.9659258262890683,0.25881904510252074,1,0,0,1,0,1,0,0,0
154.79,12,0,0,68,2,61,5.048508946524337,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
325.55,21,0,0,95,4,57,5.788583076348666,-0.7071067811865477,0.7071067811865474,0,1,0,1,1,0,0,0,0
395.87,13,0,0,76,4,44,5.983608771142398,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,1,0,0,0
80.95,15,0,1,57,3,57,4.406109305189839,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,1
25.54,2,0,0,27,1,57,3.2786530289040616,0.49999999999999994,0.8660254037844387,1,0,1,2,0,1,0,0,0
209.3,15,0,0,91,2,44,5.348535082708654,-0.7071067811865471,-0.7071067811865479,0,0,0,0,1,0,0,0,0
239.2,4,0,1,93,4,18,5.481471909645883,0.8660254037844386,0.5000000000000001,1,1,0,3,1,0,0,0,0
175.67,15,0,0,49,0,28,5.174283585624589,-0.7071067811865471,-0.7071067811865479,0,0,0,0,1,0,0,0,0
301.78,14,0,0,56,2,29,5.713006469183733,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
401.49,13,0,0,29,1,26,5.997670251829486,-0.2588190451025208,-0.9659258262890683,0,0,1,1,1,0,0,0,0
189.14,12,0,0,26,1,35,5.247760642930884,1.2246467991473532e-16,-1.0,0,0,1,1,0,0,1,0,0
268.4,4,0,0,88,2,67,5.596197263976263,0.8660254037844386,0.5000000000000001,1,0,0,1,1,0,0,0,0
72.33,8,1,0,52,1,69,4.294969802105708,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,1
236.11,3,1,0,49,0,22,5.468524168478886,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,0,1
214.12,2,0,0,43,1,59,5.371196011960609,0.49999999999999994,0.8660254037844387,1,0,0,1,1,0,0,0,0
66.65,5,0,0,52,3,42,4.214347354616797,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,1,0
135.92,1,0,1,57,2,59,4.919396813661985,0.25881904510252074,0.9659258262890683,1,0,0,2,0,0,0,0,1
22.41,2,0,0,78,2,44,3.1531632815028194,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,0,1
39.08,4,0,0,64,3,67,3.6908774567766094,0.8660254037844386,0.5000000000000001,1,0,0,1,0,1,0,0,0
192.79,16,0,0,66,2,33,5.266775098538158,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,0,0,0
279.35,4,0,0,58,4,34,5.636038822569682,0.8660254037844386,0.5000000000000001,1,1,0,2,0,0,0,0,1
39.8,4,0,0,25,1,39,3.708682081410116,0.8660254037844386,0.5000000000000001,1,0,1,2,1,0,0,0,0
502.22,13,0,0,76,5,65,6.221027450224375,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,1,0,0,0
630.65,13,0,0,65,3,52,6.448335443276046,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
214.02,13,1,0,37,2,54,5.370731047057082,-0.2588190451025208,-0.9659258262890683,0,0,1,2,0,0,0,0,1
597.45,7,0,0,54,6,48,6.394342979319379,0.9659258262890683,-0.25881904510252063,0,1,0,1,0,1,0,0,0
33.72,1,0,0,77,2,69,3.5473158897921495,0.25881904510252074,0.9659258262890683,1,0,0,1,1,0,0,0,0
130.87,12,1,0,71,0,39,4.881816588819608,1.2246467991473532e-16,-1.0,0,0,0,1,1,0,0,0,0
27.74,1,0,0,72,1,41,3.358289880650879,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
39.32,1,0,0,78,3,56,3.696847623763113,0.25881904510252074,0.9659258262890683,1,0,0,1,0,1,0,0,0
39.56,14,0,0,85,0,23,3.702782359282928,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0
65.01,16,0,0,61,1,61,4.189806245700679,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
14.86,0,1,0,61,1,34,2.7638002162067017,0.0,1.0,1,0,0,2,0,0,0,0,1
93.67,23,0,0,38,2,59,4.5503971601407995,-0.25881904510252157,0.9659258262890681,0,0,1,1,1,0,0,0,0
346.28,10,0,0,60,2,54,5.850131370991338,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
309.36,3,0,0,79,2,36,5.737732914025749,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,0,0,1
186.59,6,0,0,98,5,53,5.2342587302473165,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,1
337.37,1,0,0,98,1,58,5.824139971319935,0.25881904510252074,0.9659258262890683,1,0,0,1,1,0,0,0,0
246.12,14,0,0,66,4,69,5.509874048610326,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,0,0,1,0
1.04,16,0,0,29,3,55,0.712949807856125,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,1,0
6.22,6,1,0,29,3,35,1.9768549529047348,1.0,6.123233995736766e-17,0,0,1,2,0,1,0,0,0
137.24,18,0,0,39,0,48,4.928991305055746,-1.0,-1.8369701987210297e-16,0,0,1,1,1,0,0,0,0
215.17,15,0,0,72,2,55,5.376065135169961,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,1,0,0,0
103.5,18,0,0,82,2,59,4.6491870714048655,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
124.84,22,0,0,86,1,55,4.835011258750022,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0
32.86,6,0,0,28,4,52,3.522234376704989,1.0,6.123233995736766e-17,0,1,1,2,0,0,1,0,0
77.69,22,0,0,92,2,19,4.365516082546892,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0
62.22,10,0,0,61,1,58,4.146620706787472,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
111.49,11,0,0,34,3,57,4.722864328804734,0.258819045102521,-0.9659258262890682,0,0,1,1,0,1,0,0,0
233.0,23,0,0,46,0,50,5.455321115357702,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,1,0,0,0
86.97,6,0,0,60,1,34,4.476995847264583,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1
55.59,18,0,0,99,2,23,4.035832291154432,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
608.76,18,1,0,63,4,69,6.41306543712555,-1.0,-1.8369701987210297e-16,0,1,0,2,0,0,1,0,0
77.0,23,0,0,69,3,28,4.356708826689592,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,1,0,0,0
119.17,12,0,0,47,0,42,4.788907406923208,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
261.33,19,1,0,37,2,58,5.56960325318826,-0.9659258262890684,0.2588190451025203,0,0,1,2,0,0,1,0,0
124.87,23,0,0,90,2,25,4.835249628303414,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,1,0,0
173.09,19,1,0,80,2,27,5.159572406870627,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,1
45.34,1,1,0,86,3,41,3.8360055190042304,0.25881904510252074,0.9659258262890683,1,0,0,2,0,0,0,0,1
70.8,15,0,0,68,1,68,4.273884476054178,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0
518.97,18,0,0,40,2,40,6.253771117603516,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
119.67,12,0,0,82,3,20,4.79305954708551,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
70.45,10,0,0,57,2,27,4.268997904375876,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0
34.69,13,1,0,72,0,55,3.574870537502069,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,1,0
43.24,19,0,0,34,1,25,3.7896293572140793,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,0,1,0
281.36,11,0,0,84,2,35,5.643182852527271,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
105.31,8,0,0,91,4,27,4.666359354300514,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,0,0,1,0
75.36,20,0,0,96,2,27,4.335458998857547,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
460.51,22,0,0,99,4,54,6.134503722180521,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,1
47.0,1,1,0,86,3,62,3.871201010907891,0.25881904510252074,0.9659258262890683,1,0,0,2,0,0,0,0,1
158.64,1,0,0,87,3,44,5.072921280180533,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,1,0,0
625.88,9,0,0,94,3,19,6.440755134756176,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
292.29,5,0,0,44,3,56,5.681161880618667,0.9659258262890683,0.25881904510252074,1,0,0,1,0,1,0,0,0
409.14,21,0,0,26,0,52,6.016498564827623,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,1,0,0,0
297.85,7,0,0,90,2,19,5.699941775270263,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
131.97,5,1,0,41,1,49,4.890123538868615,0.9659258262890683,0.25881904510252074,1,0,0,2,0,1,0,0,0
